Record id,Receipt number,Healthcare number,Assigned date,Discharged date,Treatment note
824508,249665677,62612844,01/01/2014,12/31/2014,Availabe on file
238245,418720840,71077162,01/01/2014,12/31/2014,Availabe on file
802936,517376701,96218894,01/01/2014,12/31/2014,Availabe on file
353570,231004031,70928447,01/01/2014,12/31/2014,Availabe on file
829433,217242731,74053893,01/01/2014,12/31/2014,Availabe on file
518954,239183917,92173750,01/01/2014,12/31/2014,Availabe on file
20778,297232308,85206364,01/01/2014,12/31/2014,Availabe on file
858270,69220129,37857469,01/01/2014,12/31/2014,Availabe on file
976835,332492107,52914445,01/01/2014,12/31/2014,Availabe on file
727793,547677236,31915076,01/01/2014,12/31/2014,Availabe on file
737328,11637372,25772874,01/01/2014,12/31/2014,Availabe on file
902209,488947592,39172890,01/01/2014,12/31/2014,Availabe on file
771408,94453484,11746861,01/01/2014,12/31/2014,Availabe on file
683419,74919872,2815136,01/01/2014,12/31/2014,Availabe on file
950151,52578864,60721173,01/01/2014,12/31/2014,Availabe on file
727524,77616279,36478292,01/01/2014,12/31/2014,Availabe on file
179601,556555581,26820480,01/01/2014,12/31/2014,Availabe on file
32616,334965606,3122995,01/01/2014,12/31/2014,Availabe on file
98712,45032094,28128316,01/01/2014,12/31/2014,Availabe on file
653683,168776495,79080565,01/01/2014,12/31/2014,Availabe on file
200486,553377626,28604484,01/01/2014,12/31/2014,Availabe on file
423828,64186006,7677471,01/01/2014,12/31/2014,Availabe on file
885160,255999193,37370391,01/01/2014,12/31/2014,Availabe on file
515025,224154496,2638561,01/01/2014,12/31/2014,Availabe on file
416119,176215858,6330158,01/01/2014,12/31/2014,Availabe on file
585060,565496696,657553,01/01/2014,12/31/2014,Availabe on file
258164,545560039,17327919,01/01/2014,12/31/2014,Availabe on file
858505,4706532,9833136,01/01/2014,12/31/2014,Availabe on file
833920,305180962,46547260,01/01/2014,12/31/2014,Availabe on file
372904,18308724,85136244,01/01/2014,12/31/2014,Availabe on file
194186,68931679,66075878,01/01/2014,12/31/2014,Availabe on file
160290,283877641,75137405,01/01/2014,12/31/2014,Availabe on file
811820,548789867,72647008,01/01/2014,12/31/2014,Availabe on file
57722,109183661,22180745,01/01/2014,12/31/2014,Availabe on file
902060,348483035,46537012,01/01/2014,12/31/2014,Availabe on file
913369,357623120,86315994,01/01/2014,12/31/2014,Availabe on file
11400,452487752,35866884,01/01/2014,12/31/2014,Availabe on file
115325,558088104,69829198,01/01/2014,12/31/2014,Availabe on file
90670,326193065,1897780,01/01/2014,12/31/2014,Availabe on file
781207,231488321,40781454,01/01/2014,12/31/2014,Availabe on file
573920,332009225,39175765,01/01/2014,12/31/2014,Availabe on file
470664,179729383,4168576,01/01/2014,12/31/2014,Availabe on file
937593,188678284,11344125,01/01/2014,12/31/2014,Availabe on file
125339,286596335,75156135,01/01/2014,12/31/2014,Availabe on file
644785,396176708,89807368,01/01/2014,12/31/2014,Availabe on file
534628,429077982,44137550,01/01/2014,12/31/2014,Availabe on file
353962,15013326,11886803,01/01/2014,12/31/2014,Availabe on file
535906,296217070,89603586,01/01/2014,12/31/2014,Availabe on file
325700,166959820,34135369,01/01/2014,12/31/2014,Availabe on file
867860,73845742,96665258,01/01/2014,12/31/2014,Availabe on file
42776,66197452,60287017,01/01/2014,12/31/2014,Availabe on file
331670,95265896,30518406,01/01/2014,12/31/2014,Availabe on file
487370,369546537,68487064,01/01/2014,12/31/2014,Availabe on file
841747,116072096,99171213,01/01/2014,12/31/2014,Availabe on file
224772,584352247,12141759,01/01/2014,12/31/2014,Availabe on file
217380,135606026,69473422,01/01/2014,12/31/2014,Availabe on file
645444,512287815,18042145,01/01/2014,12/31/2014,Availabe on file
178509,537984522,52268294,01/01/2014,12/31/2014,Availabe on file
718955,32557855,94758907,01/01/2014,12/31/2014,Availabe on file
731083,37799871,72634538,01/01/2014,12/31/2014,Availabe on file
203235,300942009,70883364,01/01/2014,12/31/2014,Availabe on file
613347,438342713,22957154,01/01/2014,12/31/2014,Availabe on file
746629,288150857,77819834,01/01/2014,12/31/2014,Availabe on file
10078,366847688,29672531,01/01/2014,12/31/2014,Availabe on file
800515,161148007,76005907,01/01/2014,12/31/2014,Availabe on file
414919,76596579,61763406,01/01/2014,12/31/2014,Availabe on file
666169,396976432,91143674,01/01/2014,12/31/2014,Availabe on file
90901,571323805,1573753,01/01/2014,12/31/2014,Availabe on file
130616,4108527,23054444,01/01/2014,12/31/2014,Availabe on file
311633,402986732,10934785,01/01/2014,12/31/2014,Availabe on file
638759,589529897,48902487,01/01/2014,12/31/2014,Availabe on file
675863,59553434,87733569,01/01/2014,12/31/2014,Availabe on file
949016,342403807,98367540,01/01/2014,12/31/2014,Availabe on file
172248,522878756,47214624,01/01/2014,12/31/2014,Availabe on file
520567,11623063,27440528,01/01/2014,12/31/2014,Availabe on file
801242,234606953,76665458,01/01/2014,12/31/2014,Availabe on file
823300,540679071,4700630,01/01/2014,12/31/2014,Availabe on file
164114,334988063,67871417,01/01/2014,12/31/2014,Availabe on file
541689,95586401,40380510,01/01/2014,12/31/2014,Availabe on file
543554,98378198,37399383,01/01/2014,12/31/2014,Availabe on file
367672,215037544,26146969,01/01/2014,12/31/2014,Availabe on file
661918,8825471,58514614,01/01/2014,12/31/2014,Availabe on file
717276,583874377,98920185,01/01/2014,12/31/2014,Availabe on file
250242,292485300,58064010,01/01/2014,12/31/2014,Availabe on file
427525,561192246,1349422,01/01/2014,12/31/2014,Availabe on file
847769,474864089,20794376,01/01/2014,12/31/2014,Availabe on file
1393,531180358,13189076,01/01/2014,12/31/2014,Availabe on file
875543,305030984,22500963,01/01/2014,12/31/2014,Availabe on file
55682,452651795,35733451,01/01/2014,12/31/2014,Availabe on file
735195,512734020,79527183,01/01/2014,12/31/2014,Availabe on file
280901,311246784,3916218,01/01/2014,12/31/2014,Availabe on file
435271,419025673,44712195,01/01/2014,12/31/2014,Availabe on file
255009,510699861,33651248,01/01/2014,12/31/2014,Availabe on file
771480,430948264,3102553,01/01/2014,12/31/2014,Availabe on file
186773,207189220,27970214,01/01/2014,12/31/2014,Availabe on file
166219,255217067,70827623,01/01/2014,12/31/2014,Availabe on file
205926,228942663,24907264,01/01/2014,12/31/2014,Availabe on file
685608,134115264,75622675,01/01/2014,12/31/2014,Availabe on file
640283,296714664,80872804,01/01/2014,12/31/2014,Availabe on file
257889,209682567,72030374,01/01/2014,12/31/2014,Availabe on file
964103,541594895,68703251,01/01/2014,12/31/2014,Availabe on file
583802,204863709,68535732,01/01/2014,12/31/2014,Availabe on file
31424,170191555,44180956,01/01/2014,12/31/2014,Availabe on file
861714,390424673,61125896,01/01/2014,12/31/2014,Availabe on file
851016,511826849,5506742,01/01/2014,12/31/2014,Availabe on file
873588,521253642,77445901,01/01/2014,12/31/2014,Availabe on file
246199,251565419,34314732,01/01/2014,12/31/2014,Availabe on file
374358,509260797,40802151,01/01/2014,12/31/2014,Availabe on file
551363,459772871,18585894,01/01/2014,12/31/2014,Availabe on file
885150,362149692,99025428,01/01/2014,12/31/2014,Availabe on file
885159,340444778,87706910,01/01/2014,12/31/2014,Availabe on file
385132,487038817,36597226,01/01/2014,12/31/2014,Availabe on file
500423,321080597,82891687,01/01/2014,12/31/2014,Availabe on file
208419,23776379,19511136,01/01/2014,12/31/2014,Availabe on file
206509,427300076,86059158,01/01/2014,12/31/2014,Availabe on file
987938,210517588,36060457,01/01/2014,12/31/2014,Availabe on file
886869,486564689,29036553,01/01/2014,12/31/2014,Availabe on file
152468,362348929,36198359,01/01/2014,12/31/2014,Availabe on file
777203,62768088,48469667,01/01/2014,12/31/2014,Availabe on file
494595,193991120,37741079,01/01/2014,12/31/2014,Availabe on file
768749,286058715,93139981,01/01/2014,12/31/2014,Availabe on file
998108,448628547,44326139,01/01/2014,12/31/2014,Availabe on file
220131,498864400,11352648,01/01/2014,12/31/2014,Availabe on file
808627,268617768,34996568,01/01/2014,12/31/2014,Availabe on file
441503,11902107,94214481,01/01/2014,12/31/2014,Availabe on file
580736,97668224,23547008,01/01/2014,12/31/2014,Availabe on file
633543,330010980,5057635,01/01/2014,12/31/2014,Availabe on file
85003,64221076,61152433,01/01/2014,12/31/2014,Availabe on file
413315,164189831,20782457,01/01/2014,12/31/2014,Availabe on file
422138,387850553,76124760,01/01/2014,12/31/2014,Availabe on file
613959,400249142,96404211,01/01/2014,12/31/2014,Availabe on file
970587,584391579,39549185,01/01/2014,12/31/2014,Availabe on file
98458,357322881,63978909,01/01/2014,12/31/2014,Availabe on file
456445,536010406,9466102,01/01/2014,12/31/2014,Availabe on file
601492,245882789,53836345,01/01/2014,12/31/2014,Availabe on file
165805,75333073,67011154,01/01/2014,12/31/2014,Availabe on file
752287,405474902,44387739,01/01/2014,12/31/2014,Availabe on file
31092,80852955,77132213,01/01/2014,12/31/2014,Availabe on file
340452,453659547,19345518,01/01/2014,12/31/2014,Availabe on file
81467,40947051,47036611,01/01/2014,12/31/2014,Availabe on file
665936,14052151,61622954,01/01/2014,12/31/2014,Availabe on file
949114,449189672,32594944,01/01/2014,12/31/2014,Availabe on file
517389,520138462,90628252,01/01/2014,12/31/2014,Availabe on file
365505,547086662,36018642,01/01/2014,12/31/2014,Availabe on file
207237,557340462,74154112,01/01/2014,12/31/2014,Availabe on file
410389,73877003,18976634,01/01/2014,12/31/2014,Availabe on file
18561,84108216,58743855,01/01/2014,12/31/2014,Availabe on file
40699,490633803,12863292,01/01/2014,12/31/2014,Availabe on file
717083,473183595,56218252,01/01/2014,12/31/2014,Availabe on file
85436,375222161,96939672,01/01/2014,12/31/2014,Availabe on file
209002,126625825,4958657,01/01/2014,12/31/2014,Availabe on file
839063,399360886,63447368,01/01/2014,12/31/2014,Availabe on file
917609,17767826,80645273,01/01/2014,12/31/2014,Availabe on file
913353,463025405,49362892,01/01/2014,12/31/2014,Availabe on file
385321,226477078,2145811,01/01/2014,12/31/2014,Availabe on file
80111,571930479,19294963,01/01/2014,12/31/2014,Availabe on file
335809,195451624,15737880,01/01/2014,12/31/2014,Availabe on file
655231,199144590,65984049,01/01/2014,12/31/2014,Availabe on file
494238,245625244,40174537,01/01/2014,12/31/2014,Availabe on file
511339,578020795,24274773,01/01/2014,12/31/2014,Availabe on file
183542,163008794,78238746,01/01/2014,12/31/2014,Availabe on file
826737,400120622,73872035,01/01/2014,12/31/2014,Availabe on file
154695,88500508,12554583,01/01/2014,12/31/2014,Availabe on file
544387,375802038,8093861,01/01/2014,12/31/2014,Availabe on file
74613,129412243,13954255,01/01/2014,12/31/2014,Availabe on file
789703,456681245,99050609,01/01/2014,12/31/2014,Availabe on file
703208,167616005,49696861,01/01/2014,12/31/2014,Availabe on file
17998,162462190,82657896,01/01/2014,12/31/2014,Availabe on file
255670,51109585,5886886,01/01/2014,12/31/2014,Availabe on file
763342,529540453,63213457,01/01/2014,12/31/2014,Availabe on file
781763,567313591,30992220,01/01/2014,12/31/2014,Availabe on file
27882,52256779,54292248,01/01/2014,12/31/2014,Availabe on file
715282,64586018,4287003,01/01/2014,12/31/2014,Availabe on file
189871,257348164,80853321,01/01/2014,12/31/2014,Availabe on file
116437,543838953,7541562,01/01/2014,12/31/2014,Availabe on file
784757,69974152,36496187,01/01/2014,12/31/2014,Availabe on file
205037,468290629,41354990,01/01/2014,12/31/2014,Availabe on file
105163,409051656,84640356,01/01/2014,12/31/2014,Availabe on file
188450,254401303,91310306,01/01/2014,12/31/2014,Availabe on file
365371,446195558,66885934,01/01/2014,12/31/2014,Availabe on file
285992,325287308,58669882,01/01/2014,12/31/2014,Availabe on file
51865,457016300,9512238,01/01/2014,12/31/2014,Availabe on file
406354,22889822,43277733,01/01/2014,12/31/2014,Availabe on file
333616,121002717,45792493,01/01/2014,12/31/2014,Availabe on file
987663,560986401,99253827,01/01/2014,12/31/2014,Availabe on file
29340,16769045,63570779,01/01/2014,12/31/2014,Availabe on file
833333,134509476,90383811,01/01/2014,12/31/2014,Availabe on file
139548,479794543,11397189,01/01/2014,12/31/2014,Availabe on file
87864,201466591,67580316,01/01/2014,12/31/2014,Availabe on file
732303,201204161,77793181,01/01/2014,12/31/2014,Availabe on file
673590,141109586,12280763,01/01/2014,12/31/2014,Availabe on file
6532,571188306,47088302,01/01/2014,12/31/2014,Availabe on file
678898,579368842,66384705,01/01/2014,12/31/2014,Availabe on file
212783,371020970,11203960,01/01/2014,12/31/2014,Availabe on file
181815,333309314,30213769,01/01/2014,12/31/2014,Availabe on file
107000,267075412,70502952,01/01/2014,12/31/2014,Availabe on file
804744,147107748,84457086,01/01/2014,12/31/2014,Availabe on file
487452,407568027,80752447,01/01/2014,12/31/2014,Availabe on file
911663,508820219,61355303,01/01/2014,12/31/2014,Availabe on file
749783,538509141,36822796,01/01/2014,12/31/2014,Availabe on file
764633,302371078,46094624,01/01/2014,12/31/2014,Availabe on file
115893,328921344,4995709,01/01/2014,12/31/2014,Availabe on file
320109,297302235,76516301,01/01/2014,12/31/2014,Availabe on file
5279,87856414,91850122,01/01/2014,12/31/2014,Availabe on file
909871,318341144,27880425,01/01/2014,12/31/2014,Availabe on file
190791,295410868,27590068,01/01/2014,12/31/2014,Availabe on file
795993,395528373,93357895,01/01/2014,12/31/2014,Availabe on file
516086,84658279,47497706,01/01/2014,12/31/2014,Availabe on file
528893,38047610,50979099,01/01/2014,12/31/2014,Availabe on file
112152,187984462,21828433,01/01/2014,12/31/2014,Availabe on file
275544,413266741,41742292,01/01/2014,12/31/2014,Availabe on file
676118,383408559,49234703,01/01/2014,12/31/2014,Availabe on file
563953,540339519,75911513,01/01/2014,12/31/2014,Availabe on file
305733,558952257,53920995,01/01/2014,12/31/2014,Availabe on file
325279,489800448,84990537,01/01/2014,12/31/2014,Availabe on file
945689,161470676,7286670,01/01/2014,12/31/2014,Availabe on file
806735,508510489,2101037,01/01/2014,12/31/2014,Availabe on file
6145,357970036,22411118,01/01/2014,12/31/2014,Availabe on file
71538,582323219,5516109,01/01/2014,12/31/2014,Availabe on file
86198,62394520,5786340,01/01/2014,12/31/2014,Availabe on file
957518,19785794,82934250,01/01/2014,12/31/2014,Availabe on file
358444,299877031,46424474,01/01/2014,12/31/2014,Availabe on file
893807,38570283,30207785,01/01/2014,12/31/2014,Availabe on file
537764,206751905,90557352,01/01/2014,12/31/2014,Availabe on file
155393,12412441,35576745,01/01/2014,12/31/2014,Availabe on file
238604,332820921,11574994,01/01/2014,12/31/2014,Availabe on file
887226,33971696,18462895,01/01/2014,12/31/2014,Availabe on file
716487,551532861,16119000,01/01/2014,12/31/2014,Availabe on file
960497,288745712,56748934,01/01/2014,12/31/2014,Availabe on file
654803,500870155,77177691,01/01/2014,12/31/2014,Availabe on file
665751,175046307,64078939,01/01/2014,12/31/2014,Availabe on file
48107,90816450,36919679,01/01/2014,12/31/2014,Availabe on file
640231,80214765,89980590,01/01/2014,12/31/2014,Availabe on file
446812,495119250,33702533,01/01/2014,12/31/2014,Availabe on file
659387,574465768,34472652,01/01/2014,12/31/2014,Availabe on file
79211,102802192,31624306,01/01/2014,12/31/2014,Availabe on file
818489,467746256,7602534,01/01/2014,12/31/2014,Availabe on file
240495,192348778,73599282,01/01/2014,12/31/2014,Availabe on file
375220,85323093,16281574,01/01/2014,12/31/2014,Availabe on file
989368,267552011,70538857,01/01/2014,12/31/2014,Availabe on file
873542,464995271,48336877,01/01/2014,12/31/2014,Availabe on file
450638,288445394,27115274,01/01/2014,12/31/2014,Availabe on file
983344,107791226,48368021,01/01/2014,12/31/2014,Availabe on file
426057,259230148,45358654,01/01/2014,12/31/2014,Availabe on file
731239,96939310,5712426,01/01/2014,12/31/2014,Availabe on file
34374,19573839,72213671,01/01/2014,12/31/2014,Availabe on file
497219,371960352,78100214,01/01/2014,12/31/2014,Availabe on file
287098,340260894,68770646,01/01/2014,12/31/2014,Availabe on file
216286,373933919,41675679,01/01/2014,12/31/2014,Availabe on file
631010,364757449,56391906,01/01/2014,12/31/2014,Availabe on file
8209,259660137,77277231,01/01/2014,12/31/2014,Availabe on file
340581,409561692,2932007,01/01/2014,12/31/2014,Availabe on file
651916,337860516,99296717,01/01/2014,12/31/2014,Availabe on file
654738,275683811,75556307,01/01/2014,12/31/2014,Availabe on file
713211,169553404,23129193,01/01/2014,12/31/2014,Availabe on file
858932,302896309,51761732,01/01/2014,12/31/2014,Availabe on file
5417,360729757,25615798,01/01/2014,12/31/2014,Availabe on file
23089,339734165,46282184,01/01/2014,12/31/2014,Availabe on file
650323,339205080,21320678,01/01/2014,12/31/2014,Availabe on file
107444,368494331,37360547,01/01/2014,12/31/2014,Availabe on file
879879,374632172,1708563,01/01/2014,12/31/2014,Availabe on file
644179,180695557,92171923,01/01/2014,12/31/2014,Availabe on file
497213,192589394,21584472,01/01/2014,12/31/2014,Availabe on file
335481,455049814,58003062,01/01/2014,12/31/2014,Availabe on file
517277,101367805,79071493,01/01/2014,12/31/2014,Availabe on file
719721,87684273,30402518,01/01/2014,12/31/2014,Availabe on file
840705,102750915,52742083,01/01/2014,12/31/2014,Availabe on file
327617,6977968,65454305,01/01/2014,12/31/2014,Availabe on file
582103,365303474,88049954,01/01/2014,12/31/2014,Availabe on file
605289,492160175,4014647,01/01/2014,12/31/2014,Availabe on file
842234,571701815,49674465,01/01/2014,12/31/2014,Availabe on file
260897,571595037,19167268,01/01/2014,12/31/2014,Availabe on file
685933,303538875,97927523,01/01/2014,12/31/2014,Availabe on file
569623,470158712,7912200,01/01/2014,12/31/2014,Availabe on file
509430,88536533,41005452,01/01/2014,12/31/2014,Availabe on file
220740,102150845,38407335,01/01/2014,12/31/2014,Availabe on file
159588,203232042,7025813,01/01/2014,12/31/2014,Availabe on file
604446,278862209,1474956,01/01/2014,12/31/2014,Availabe on file
827917,329465251,3244677,01/01/2014,12/31/2014,Availabe on file
538253,507322831,62586087,01/01/2014,12/31/2014,Availabe on file
366097,126261232,53095739,01/01/2014,12/31/2014,Availabe on file
714102,304167503,5895585,01/01/2014,12/31/2014,Availabe on file
636587,454451254,40687649,01/01/2014,12/31/2014,Availabe on file
820921,10618464,78017592,01/01/2014,12/31/2014,Availabe on file
988402,242516201,68599151,01/01/2014,12/31/2014,Availabe on file
475573,241132703,36760853,01/01/2014,12/31/2014,Availabe on file
374683,354833580,90740345,01/01/2014,12/31/2014,Availabe on file
491676,405217696,35130367,01/01/2014,12/31/2014,Availabe on file
936511,211416843,96899009,01/01/2014,12/31/2014,Availabe on file
7205,23633079,41429508,01/01/2014,12/31/2014,Availabe on file
829558,69786422,81601228,01/01/2014,12/31/2014,Availabe on file
153615,215557734,20033515,01/01/2014,12/31/2014,Availabe on file
210212,55253507,65451576,01/01/2014,12/31/2014,Availabe on file
533580,304145810,81234034,01/01/2014,12/31/2014,Availabe on file
668669,142980149,392138,01/01/2014,12/31/2014,Availabe on file
8982,37728376,57090971,01/01/2014,12/31/2014,Availabe on file
387843,571365898,11754799,01/01/2014,12/31/2014,Availabe on file
357878,287864186,39215187,01/01/2014,12/31/2014,Availabe on file
594557,552096032,58990218,01/01/2014,12/31/2014,Availabe on file
450285,71751999,95533953,01/01/2014,12/31/2014,Availabe on file
727386,235249578,93630479,01/01/2014,12/31/2014,Availabe on file
829131,244675397,17620652,01/01/2014,12/31/2014,Availabe on file
465736,227730006,77916899,01/01/2014,12/31/2014,Availabe on file
630575,181111045,75863884,01/01/2014,12/31/2014,Availabe on file
823154,255238839,6869706,01/01/2014,12/31/2014,Availabe on file
400209,40543063,8787341,01/01/2014,12/31/2014,Availabe on file
905524,141195713,9772689,01/01/2014,12/31/2014,Availabe on file
370476,260306608,53015077,01/01/2014,12/31/2014,Availabe on file
344102,333068477,4602574,01/01/2014,12/31/2014,Availabe on file
831872,82367993,94651808,01/01/2014,12/31/2014,Availabe on file
431605,100166688,91990487,01/01/2014,12/31/2014,Availabe on file
966549,126323787,51998437,01/01/2014,12/31/2014,Availabe on file
581446,577969040,75460798,01/01/2014,12/31/2014,Availabe on file
333897,490688303,49259083,01/01/2014,12/31/2014,Availabe on file
732673,256231821,70211452,01/01/2014,12/31/2014,Availabe on file
699368,549793295,45274792,01/01/2014,12/31/2014,Availabe on file
347476,62227281,95314132,01/01/2014,12/31/2014,Availabe on file
152637,338274486,46135834,01/01/2014,12/31/2014,Availabe on file
653543,346769195,13844198,01/01/2014,12/31/2014,Availabe on file
273390,499731977,29731472,01/01/2014,12/31/2014,Availabe on file
